metier_name,met,stock,sz group 0,sz group 1,sz group 2,sz group 3,sz group 4,sz group 5,sz group 6,sz group 7,sz group 8,sz group 9,sz group 10,sz group 11,sz group 12,sz group 13
PTM,18,MUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,MON.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,NEP.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,NEP.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,NOP.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,PLE.2123,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,PLE.2432,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,PLE.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,POK.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,POL.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,PRA.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,SAN.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,SOL.3a2223,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,SOL.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,SPR.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
PTM,18,SPR.2232,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
PTM,18,TUR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,TUR.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,WHG.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,WHG.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,WHG.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
PTM,18,WIT.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SB,19,BLL.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,COD.kat,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,COD.2224,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,COD.2532,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,COD.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,CSH.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,DAB.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,DAB.2232,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,FLE.2223,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,FLE.2425,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,FLE.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,GUG.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,HAD.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,HER.3a22,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SB,19,HER.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SB,19,HER.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SB,19,HKE.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,HOM.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SB,19,LEM.kask,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,MAC.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SB,19,MUR.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,MON.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SB,19,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SB,19,NEP.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,NEP.kask,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,NOP.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,PLE.2123,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,PLE.2432,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,PLE.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,POK.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,POL.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,PRA.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,SAN.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,SOL.3a2223,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,SOL.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SB,19,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SB,19,TUR.2232,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SB,19,TUR.kask,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,WHG.kask,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,WHG.2232,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,WHG.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SB,19,WIT.nsea,0.0017,0.004,0.0095,0.022,0.0504,0.1113,0.2282,0.4108,0.6219,0.7951,0.9015,0.9558,0.9808,0.9918
SDN,20,BLL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,COD.kat,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SDN,20,COD.2224,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SDN,20,COD.2532,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SDN,20,COD.nsea,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SDN,20,CSH.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
SDN,20,DAB.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,DAB.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,FLE.2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,FLE.2425,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,FLE.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,GUG.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
SDN,20,HAD.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
SDN,20,HER.3a22,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN,20,HER.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN,20,HER.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN,20,HKE.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
SDN,20,HOM.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN,20,LEM.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,MAC.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN,20,MUR.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
SDN,20,MON.nsea,0.0969,0.1485,0.2209,0.3155,0.4283,0.5492,0.6644,0.763,0.8396,0.8948,0.9326,0.9574,0.9734,0.9834
SDN,20,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN,20,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN,20,NEP.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
SDN,20,NEP.kask,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
SDN,20,NOP.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
SDN,20,PLE.2123,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
SDN,20,PLE.2432,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,PLE.nsea,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
SDN,20,POK.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
SDN,20,POL.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
SDN,20,PRA.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
SDN,20,SAN.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
SDN,20,SOL.3a2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,SOL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN,20,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN,20,TUR.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN,20,TUR.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN,20,WHG.kask,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
SDN,20,WHG.2232,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
SDN,20,WHG.nsea,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
SDN,20,WIT.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,BLL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,COD.kat,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SDN_DEM,21,COD.2224,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SDN_DEM,21,COD.2532,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SDN_DEM,21,COD.nsea,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SDN_DEM,21,CSH.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
SDN_DEM,21,DAB.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,DAB.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,FLE.2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,FLE.2425,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,FLE.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,GUG.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
SDN_DEM,21,HAD.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
SDN_DEM,21,HER.3a22,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN_DEM,21,HER.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN_DEM,21,HER.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN_DEM,21,HKE.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
SDN_DEM,21,HOM.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN_DEM,21,LEM.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,MAC.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN_DEM,21,MUR.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
SDN_DEM,21,MON.nsea,0.0969,0.1485,0.2209,0.3155,0.4283,0.5492,0.6644,0.763,0.8396,0.8948,0.9326,0.9574,0.9734,0.9834
SDN_DEM,21,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN_DEM,21,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN_DEM,21,NEP.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
SDN_DEM,21,NEP.kask,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
SDN_DEM,21,NOP.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
SDN_DEM,21,PLE.2123,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
SDN_DEM,21,PLE.2432,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,PLE.nsea,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
SDN_DEM,21,POK.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
SDN_DEM,21,POL.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
SDN_DEM,21,PRA.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
SDN_DEM,21,SAN.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
SDN_DEM,21,SOL.3a2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,SOL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN_DEM,21,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN_DEM,21,TUR.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
SDN_DEM,21,TUR.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SDN_DEM,21,WHG.kask,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
SDN_DEM,21,WHG.2232,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
SDN_DEM,21,WHG.nsea,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
SDN_DEM,21,WIT.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SSC,22,BLL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SSC,22,COD.kat,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SSC,22,COD.2224,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SSC,22,COD.2532,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SSC,22,COD.nsea,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
SSC,22,CSH.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
SSC,22,DAB.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
SSC,22,DAB.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
